P_ID,USER_ID,TIME
"31248","U31248","2014-09-30 15:05:06"
"31249","U31249","2014-09-30 15:05:06"
"31250","U31250","2014-09-30 15:05:06"
"31251","U31251","2014-09-30 15:05:06"
"31252","U31252","2014-09-30 15:05:06"
"31253","U31253","2014-09-30 15:05:06"
"31254","U31254","2014-09-30 15:05:06"
"31255","U31255","2014-09-30 15:05:06"
"31256","U31256","2014-09-30 15:05:06"
"31257","U31257","2014-09-30 15:05:06"
"31258","U31258","2014-09-30 15:05:06"
"31259","U31259","2014-09-30 15:05:06"
"31260","U31260","2014-09-30 15:05:06"
"31261","U31261","2014-09-30 15:05:06"
"31262","U31262","2014-09-30 15:05:06"
"31263","U31263","2014-09-30 15:05:06"
"31264","U31264","2014-09-30 15:05:06"
"31265","U31265","2014-09-30 15:05:06"
"31266","U31266","2014-09-30 15:05:06"
"31267","U31267","2014-09-30 15:05:06"
"31268","U31268","2014-09-30 15:05:06"
"31269","U31269","2014-09-30 15:05:06"
"31270","U31270","2014-09-30 15:05:06"
"31271","U31271","2014-09-30 15:05:06"
"31272","U31272","2014-09-30 15:05:06"
"31273","U31273","2014-09-30 15:05:06"
"31274","U31274","2014-09-30 15:05:06"
"31275","U31275","2014-09-30 15:05:06"
"31276","U31276","2014-09-30 15:05:06"
"31277","U31277","2014-09-30 15:05:06"
"31278","U31278","2014-09-30 15:05:06"
"31279","U31279","2014-09-30 15:05:06"
"31280","U31280","2014-09-30 15:05:06"
"31281","U31281","2014-09-30 15:05:06"
"31282","U31282","2014-09-30 15:05:06"
"31283","U31283","2014-09-30 15:05:06"
"31284","U31284","2014-09-30 15:05:06"
"31285","U31285","2014-09-30 15:05:06"
"31286","U31286","2014-09-30 15:05:06"
"31287","U31287","2014-09-30 15:05:06"
"31288","U31288","2014-09-30 15:05:06"
"31289","U31289","2014-09-30 15:05:06"
"31290","U31290","2014-09-30 15:05:06"
"31291","U31291","2014-09-30 15:05:06"
"31292","U31292","2014-09-30 15:05:06"
"31293","U31293","2014-09-30 15:05:06"
"31294","U31294","2014-09-30 14:38:52"
"31295","U31295","2014-09-30 15:06:13"
"31296","U31296","2014-09-30 15:06:13"
"31297","U31297","2014-09-30 15:06:13"
"31298","U31298","2014-09-30 15:06:13"
"31299","U31299","2014-09-30 15:06:13"
"31300","U31300","2014-09-30 15:06:13"
"31301","U31301","2014-09-30 15:06:13"
"31302","U31302","2014-09-30 15:06:13"
"31303","U31303","2014-09-30 15:06:13"
"31304","U31304","2014-09-30 15:06:13"
"31305","U31305","2014-09-30 15:06:13"
"31306","U31306","2014-09-30 15:06:13"
"31307","U31307","2014-09-30 15:06:13"
"31308","U31308","2014-09-30 15:06:13"
"31309","U31309","2014-09-30 15:06:13"
"31310","U31310","2014-09-30 15:06:13"
"31311","U31311","2014-09-30 15:06:13"
"31312","U31312","2014-09-30 15:06:13"
"31313","U31313","2014-09-30 15:06:13"
"31314","U31314","2014-09-30 15:06:13"
"31315","U31315","2014-09-30 15:06:13"
"31316","U31316","2014-09-30 15:06:13"
"31317","U31317","2014-09-30 15:06:13"
"31318","U31318","2014-09-30 15:06:13"
"31319","U31319","2014-09-30 15:06:13"
"31320","U31320","2014-09-30 15:06:13"
"31321","U31321","2014-09-30 15:06:13"
"31322","U31322","2014-09-30 15:06:13"
"31323","U31323","2014-09-30 15:06:13"
"31324","U31324","2014-09-30 15:06:13"
"31325","U31325","2014-09-30 15:06:13"
"31326","U31326","2014-09-30 15:06:13"
"31327","U31327","2014-09-30 15:06:13"
"31328","U31328","2014-09-30 15:06:13"
"31329","U31329","2014-09-30 15:06:13"
"31330","U31330","2014-09-30 15:06:13"
"31331","U31331","2014-09-30 15:06:13"
"31332","U31332","2014-09-30 15:06:13"
"31333","U31333","2014-09-30 15:06:13"
"31334","U31334","2014-09-30 15:06:13"
"31335","U31335","2014-09-30 15:06:13"
"31336","U31336","2014-09-30 15:06:13"
"31337","U31337","2014-09-30 15:06:13"
"31338","U31338","2014-09-30 15:06:13"
"31339","U31339","2014-09-30 15:06:13"
"31340","U31340","2014-09-30 15:06:13"
"31341","U31341","2014-09-30 15:06:13"
"31342","U31342","2014-09-30 15:06:13"
"31343","U31343","2014-09-30 15:06:13"
"31344","U31344","2014-09-30 15:06:13"
"31345","U31345","2014-09-30 15:06:13"
"31346","U31346","2014-09-30 15:06:13"
"31347","U31347","2014-09-30 15:06:13"
"31348","U31348","2014-09-30 15:06:13"
"31349","U31349","2014-09-30 15:06:13"
"31350","U31350","2014-09-30 15:06:13"
"31351","U31351","2014-09-30 15:06:13"
"31352","U31352","2014-09-30 15:06:13"
"31353","U31353","2014-09-30 15:06:13"
"31354","U31354","2014-09-30 15:06:13"
"31355","U31355","2014-09-30 15:06:13"
"31356","U31356","2014-09-30 15:06:13"
"31357","U31357","2014-09-30 15:06:13"
"31358","U31358","2014-09-30 15:06:13"
"31359","U31359","2014-09-30 15:06:13"
"31360","U31360","2014-09-30 15:06:13"
"31361","U31361","2014-09-30 15:06:13"
"31362","U31362","2014-09-30 15:06:13"
"31363","U31363","2014-09-30 15:06:13"
"31364","U31364","2014-09-30 15:06:13"
"31365","U31365","2014-09-30 15:06:13"
"31366","U31366","2014-09-30 15:06:13"
"31367","U31367","2014-09-30 15:06:13"
"31368","U31368","2014-09-30 15:06:13"
"31369","U31369","2014-09-30 15:06:13"
"31370","U31370","2014-09-30 15:06:13"
"31371","U31371","2014-09-30 15:06:13"
"31372","U31372","2014-09-30 15:06:13"
"31373","U31373","2014-09-30 15:06:13"
"31374","U31374","2014-09-30 15:06:13"
"31375","U31375","2014-09-30 15:06:13"
"31376","U31376","2014-09-30 15:06:13"
"31377","U31377","2014-09-30 15:06:13"
"31378","U31378","2014-09-30 15:06:13"
"31379","U31379","2014-09-30 15:06:13"
"31380","U31380","2014-09-30 15:06:13"
"31381","U31381","2014-09-30 15:06:13"
"31382","U31382","2014-09-30 15:06:13"
"31383","U31383","2014-09-30 15:06:13"
"31384","U31384","2014-09-30 15:06:13"
"31385","U31385","2014-09-30 15:06:13"
"31386","U31386","2014-09-30 15:06:13"
"31387","U31387","2014-09-30 15:06:13"
"31388","U31388","2014-09-30 15:06:13"
"31389","U31389","2014-09-30 15:06:13"
"31390","U31390","2014-09-30 15:06:13"
"31391","U31391","2014-09-30 15:06:13"
"31392","U31392","2014-09-30 15:06:13"
"31393","U31393","2014-09-30 15:06:13"
"31394","U31394","2014-09-30 15:06:13"
"31395","U31395","2014-09-30 15:06:13"
"31396","U31396","2014-09-30 15:06:13"
"31397","U31397","2014-09-30 15:06:13"
"31398","U31398","2014-09-30 15:06:13"
"31399","U31399","2014-09-30 15:06:13"
"31400","U31400","2014-09-30 15:06:13"
"31401","U31401","2014-09-30 15:06:13"
"31402","U31402","2014-09-30 15:06:13"
"31403","U31403","2014-09-30 15:06:13"
"31404","U31404","2014-09-30 15:06:13"
"31405","U31405","2014-09-30 15:06:13"
"31406","U31406","2014-09-30 15:06:13"
"31407","U31407","2014-09-30 15:06:13"
"31408","U31408","2014-09-30 15:06:13"
"31409","U31409","2014-09-30 15:06:13"
"31410","U31410","2014-09-30 15:06:13"
"31411","U31411","2014-09-30 15:06:13"
"31412","U31412","2014-09-30 15:06:13"
"31413","U31413","2014-09-30 15:06:13"
"31414","U31414","2014-09-30 15:06:13"
"31415","U31415","2014-09-30 15:06:13"
"31416","U31416","2014-09-30 15:06:13"
"31417","U31417","2014-09-30 15:06:13"
"31418","U31418","2014-09-30 15:06:13"
"31419","U31419","2014-09-30 15:06:13"
"31420","U31420","2014-09-30 15:06:13"
"31421","U31421","2014-09-30 15:06:13"
"31422","U31422","2014-09-30 15:06:13"
"31423","U31423","2014-09-30 15:06:13"
"31424","U31424","2014-09-30 15:06:13"
"31425","U31425","2014-09-30 15:06:13"
"31426","U31426","2014-09-30 15:06:13"
"31427","U31427","2014-09-30 15:06:13"
"31428","U31428","2014-09-30 15:06:13"
"31429","U31429","2014-09-30 15:06:13"
"31430","U31430","2014-09-30 15:06:13"
"31431","U31431","2014-09-30 15:06:13"
"31432","U31432","2014-09-30 15:06:13"
"31433","U31433","2014-09-30 15:06:13"
"31434","U31434","2014-09-30 15:06:13"
"31435","U31435","2014-09-30 15:06:13"
"31436","U31436","2014-09-30 15:06:13"
"31437","U31437","2014-09-30 15:06:13"
"31438","U31438","2014-09-30 15:06:13"
"31439","U31439","2014-09-30 15:06:13"
"31440","U31440","2014-09-30 15:06:13"
"31441","U31441","2014-09-30 15:06:13"
"31442","U31442","2014-09-30 15:06:13"
"31443","U31443","2014-09-30 15:06:13"
"31444","U31444","2014-09-30 15:06:13"
"31445","U31445","2014-09-30 15:06:13"
"31446","U31446","2014-09-30 15:06:13"
"31447","U31447","2014-09-30 15:06:13"
"31448","U31448","2014-09-30 15:06:13"
"31449","U31449","2014-09-30 15:06:13"
"31450","U31450","2014-09-30 15:06:13"
"31451","U31451","2014-09-30 15:06:13"
"31452","U31452","2014-09-30 15:06:13"
"31453","U31453","2014-09-30 15:06:13"
"31454","U31454","2014-09-30 15:06:13"
"31455","U31455","2014-09-30 15:06:13"
"31456","U31456","2014-09-30 15:06:13"
"31457","U31457","2014-09-30 15:06:13"
"31458","U31458","2014-09-30 15:06:13"
"31459","U31459","2014-09-30 15:06:13"
"31460","U31460","2014-09-30 15:06:13"
"31461","U31461","2014-09-30 15:06:13"
"31462","U31462","2014-09-30 15:06:13"
"31463","U31463","2014-09-30 15:06:13"
"31464","U31464","2014-09-30 15:06:13"
"31465","U31465","2014-09-30 15:06:13"
"31466","U31466","2014-09-30 15:06:13"
"31467","U31467","2014-09-30 15:06:13"
"31468","U31468","2014-09-30 15:06:13"
"31469","U31469","2014-09-30 15:06:13"
"31470","U31470","2014-09-30 15:06:13"
"31471","U31471","2014-09-30 15:06:13"
"31472","U31472","2014-09-30 15:06:13"
"31473","U31473","2014-09-30 15:06:13"
"31474","U31474","2014-09-30 15:06:13"
"31475","U31475","2014-09-30 15:06:13"
"31476","U31476","2014-09-30 15:06:13"
"31477","U31477","2014-09-30 15:06:13"
"31478","U31478","2014-09-30 15:06:13"
"31479","U31479","2014-09-30 15:06:13"
"31480","U31480","2014-09-30 15:06:13"
"31481","U31481","2014-09-30 15:06:13"
"31482","U31482","2014-09-30 15:06:13"
"31483","U31483","2014-09-30 15:06:13"
"31484","U31484","2014-09-30 15:06:13"
"31485","U31485","2014-09-30 15:06:13"
"31486","U31486","2014-09-30 15:06:13"
"31487","U31487","2014-09-30 15:06:13"
"31488","U31488","2014-09-30 15:06:13"
"31489","U31489","2014-09-30 15:06:13"
"31490","U31490","2014-09-30 15:06:13"
"31491","U31491","2014-09-30 15:06:13"
"31492","U31492","2014-09-30 15:06:13"
"31493","U31493","2014-09-30 15:06:13"
"31494","U31494","2014-09-30 15:06:13"
"31495","U31495","2014-09-30 15:06:13"
"31496","U31496","2014-09-30 15:06:13"
"31497","U31497","2014-09-30 15:06:13"
"31498","U31498","2014-09-30 15:06:13"
"31499","U31499","2014-09-30 15:06:13"
"31500","U31500","2014-09-30 15:06:13"
"31501","U31501","2014-09-30 15:06:13"
"31502","U31502","2014-09-30 15:06:13"
"31503","U31503","2014-09-30 15:06:13"
"31504","U31504","2014-09-30 15:06:13"
"31505","U31505","2014-09-30 15:06:13"
"31506","U31506","2014-09-30 15:06:13"
"31507","U31507","2014-09-30 15:06:13"
"31508","U31508","2014-09-30 15:06:13"
"31509","U31509","2014-09-30 15:06:13"
"31510","U31510","2014-09-30 15:06:13"
"31511","U31511","2014-09-30 15:06:13"
"31512","U31512","2014-09-30 15:06:13"
"31513","U31513","2014-09-30 15:06:13"
"31514","U31514","2014-09-30 15:06:13"
"31515","U31515","2014-09-30 15:06:13"
"31516","U31516","2014-09-30 15:06:13"
"31517","U31517","2014-09-30 15:06:13"
"31518","U31518","2014-09-30 15:06:13"
"31519","U31519","2014-09-30 15:06:13"
"31520","U31520","2014-09-30 15:06:13"
"31521","U31521","2014-09-30 15:06:13"
"31522","U31522","2014-09-30 15:06:13"
"31523","U31523","2014-09-30 15:06:13"
"31524","U31524","2014-09-30 15:06:13"
"31525","U31525","2014-09-30 15:06:13"
"31526","U31526","2014-09-30 15:06:13"
"31527","U31527","2014-09-30 15:06:13"
"31528","U31528","2014-09-30 15:06:13"
"31529","U31529","2014-09-30 15:06:13"
"31530","U31530","2014-09-30 15:06:13"
"31531","U31531","2014-09-30 15:06:13"
"31532","U31532","2014-09-30 15:06:13"
"31533","U31533","2014-09-30 15:06:13"
"31534","U31534","2014-09-30 15:06:13"
"31535","U31535","2014-09-30 15:06:13"
"31536","U31536","2014-09-30 15:06:13"
"31537","U31537","2014-09-30 15:06:13"
"31538","U31538","2014-09-30 15:06:13"
"31539","U31539","2014-09-30 15:06:13"
"31540","U31540","2014-09-30 15:06:13"
"31541","U31541","2014-09-30 15:06:13"
"31542","U31542","2014-09-30 15:06:13"
"31543","U31543","2014-09-30 15:06:13"
"31544","U31544","2014-09-30 15:06:13"
"31545","U31545","2014-09-30 15:06:13"
"31546","U31546","2014-09-30 15:06:13"
"31547","U31547","2014-09-30 15:06:13"
"31548","U31548","2014-09-30 15:06:13"
"31549","U31549","2014-09-30 15:06:13"
"31550","U31550","2014-09-30 15:06:13"
"31551","U31551","2014-09-30 15:06:13"
"31552","U31552","2014-09-30 15:06:13"
"31553","U31553","2014-09-30 15:06:13"
"31554","U31554","2014-09-30 15:06:13"
"31555","U31555","2014-09-30 15:06:13"
"31556","U31556","2014-09-30 15:06:13"
"31557","U31557","2014-09-30 15:06:13"
"31558","U31558","2014-09-30 15:06:13"
"31559","U31559","2014-09-30 15:06:13"
"31560","U31560","2014-09-30 15:06:13"
"31561","U31561","2014-09-30 15:06:13"
"31562","U31562","2014-09-30 15:06:13"
"31563","U31563","2014-09-30 15:06:13"
"31564","U31564","2014-09-30 15:06:13"
"31565","U31565","2014-09-30 15:06:13"
"31566","U31566","2014-09-30 15:06:13"
"31567","U31567","2014-09-30 15:06:13"
"31568","U31568","2014-09-30 15:06:13"
"31569","U31569","2014-09-30 15:06:13"
"31570","U31570","2014-09-30 15:06:13"
"31571","U31571","2014-09-30 15:06:13"
"31572","U31572","2014-09-30 15:06:13"
"31573","U31573","2014-09-30 15:06:13"
"31574","U31574","2014-09-30 15:06:13"
"31575","U31575","2014-09-30 15:06:13"
"31576","U31576","2014-09-30 15:06:13"
"31577","U31577","2014-09-30 15:06:13"
"31578","U31578","2014-09-30 15:06:13"
"31579","U31579","2014-09-30 15:06:13"
"31580","U31580","2014-09-30 15:06:13"
"31581","U31581","2014-09-30 15:06:13"
"31582","U31582","2014-09-30 15:06:13"
"31583","U31583","2014-09-30 15:06:13"
"31584","U31584","2014-09-30 15:06:13"
"31585","U31585","2014-09-30 15:06:13"
"31586","U31586","2014-09-30 15:06:13"
"31587","U31587","2014-09-30 15:06:13"
"31588","U31588","2014-09-30 15:06:13"
"31589","U31589","2014-09-30 15:06:13"
"31590","U31590","2014-09-30 15:06:13"
"31591","U31591","2014-09-30 15:06:13"
"31592","U31592","2014-09-30 15:06:13"
"31593","U31593","2014-09-30 15:06:13"
"31594","U31594","2014-09-30 15:06:13"
"31595","U31595","2014-09-30 15:06:13"
"31596","U31596","2014-09-30 15:06:13"
"31597","U31597","2014-09-30 15:06:13"
"31598","U31598","2014-09-30 15:06:13"
"31599","U31599","2014-09-30 15:06:13"
"31600","U31600","2014-09-30 15:06:13"
"31601","U31601","2014-09-30 15:06:13"
"31602","U31602","2014-09-30 15:06:13"
"31603","U31603","2014-09-30 15:06:13"
"31604","U31604","2014-09-30 15:06:13"
"31605","U31605","2014-09-30 15:06:13"
"31606","U31606","2014-09-30 15:06:13"
"31607","U31607","2014-09-30 15:06:13"
"31608","U31608","2014-09-30 15:06:13"
"31609","U31609","2014-09-30 15:06:13"
"31610","U31610","2014-09-30 15:06:13"
"31611","U31611","2014-09-30 15:06:13"
"31612","U31612","2014-09-30 15:06:13"
"31613","U31613","2014-09-30 15:06:13"
"31614","U31614","2014-09-30 15:06:13"
"31615","U31615","2014-09-30 15:06:13"
"31616","U31616","2014-09-30 15:06:13"
"31617","U31617","2014-09-30 15:06:13"
"31618","U31618","2014-09-30 15:06:13"
"31619","U31619","2014-09-30 15:06:13"
"31620","U31620","2014-09-30 15:06:13"
"31621","U31621","2014-09-30 15:06:13"
"31622","U31622","2014-09-30 15:06:13"
"31623","U31623","2014-09-30 15:06:13"
"31624","U31624","2014-09-30 15:06:13"
"31625","U31625","2014-09-30 15:06:13"
"31626","U31626","2014-09-30 15:06:13"
"31627","U31627","2014-09-30 15:06:13"
"31628","U31628","2014-09-30 15:06:13"
"31629","U31629","2014-09-30 15:06:13"
"31630","U31630","2014-09-30 15:06:13"
"31631","U31631","2014-09-30 15:06:13"
"31632","U31632","2014-09-30 15:06:13"
"31633","U31633","2014-09-30 15:06:13"
"31634","U31634","2014-09-30 15:06:13"
"31635","U31635","2014-09-30 15:06:13"
"31636","U31636","2014-09-30 15:06:13"
"31637","U31637","2014-09-30 15:06:13"
"31638","U31638","2014-09-30 15:06:13"
"31639","U31639","2014-09-30 15:06:13"
"31640","U31640","2014-09-30 15:06:13"
"31641","U31641","2014-09-30 15:06:13"
"31642","U31642","2014-09-30 15:06:13"
"31643","U31643","2014-09-30 15:06:13"
"31644","U31644","2014-09-30 15:06:13"
"31645","U31645","2014-09-30 15:06:13"
"31646","U31646","2014-09-30 15:06:13"
"31647","U31647","2014-09-30 15:06:13"
"31648","U31648","2014-09-30 15:06:13"
"31649","U31649","2014-09-30 15:06:13"
"31650","U31650","2014-09-30 15:06:13"
"31651","U31651","2014-09-30 15:06:13"
"31652","U31652","2014-09-30 15:06:13"
"31653","U31653","2014-09-30 15:06:13"
"31654","U31654","2014-09-30 15:06:13"
"31655","U31655","2014-09-30 15:06:13"
"31656","U31656","2014-09-30 15:06:13"
"31657","U31657","2014-09-30 15:06:13"
"31658","U31658","2014-09-30 15:06:13"
"31659","U31659","2014-09-30 15:06:13"
"31660","U31660","2014-09-30 15:06:13"
"31661","U31661","2014-09-30 15:06:13"
"31662","U31662","2014-09-30 15:06:13"
"31663","U31663","2014-09-30 15:06:13"
"31664","U31664","2014-09-30 15:06:13"
"31665","U31665","2014-09-30 15:06:13"
"31666","U31666","2014-09-30 15:06:13"
"31667","U31667","2014-09-30 15:06:13"
"31668","U31668","2014-09-30 15:06:13"
"31669","U31669","2014-09-30 15:06:13"
"31670","U31670","2014-09-30 15:06:13"
"31671","U31671","2014-09-30 15:06:13"
"31672","U31672","2014-09-30 15:06:13"
"31673","U31673","2014-09-30 15:06:13"
"31674","U31674","2014-09-30 15:06:13"
"31675","U31675","2014-09-30 15:06:13"
"31676","U31676","2014-09-30 15:06:13"
"31677","U31677","2014-09-30 15:06:13"
"31678","U31678","2014-09-30 15:06:13"
"31679","U31679","2014-09-30 15:06:13"
"31680","U31680","2014-09-30 15:06:13"
"31681","U31681","2014-09-30 15:06:13"
"31682","U31682","2014-09-30 15:06:13"
"31683","U31683","2014-09-30 15:06:13"
"31684","U31684","2014-09-30 15:06:13"
"31685","U31685","2014-09-30 15:06:13"
"31686","U31686","2014-09-30 15:06:13"
"31687","U31687","2014-09-30 15:06:13"
"31688","U31688","2014-09-30 15:06:13"
"31689","U31689","2014-09-30 15:06:13"
"31690","U31690","2014-09-30 15:06:13"
"31691","U31691","2014-09-30 15:06:13"
"31692","U31692","2014-09-30 15:06:13"
"31693","U31693","2014-09-30 15:06:13"
"31694","U31694","2014-09-30 15:06:13"
"31695","U31695","2014-09-30 15:06:13"
"31696","U31696","2014-09-30 15:06:13"
"31697","U31697","2014-09-30 15:06:13"
"31698","U31698","2014-09-30 15:06:13"
"31699","U31699","2014-09-30 15:06:13"
"31700","U31700","2014-09-30 15:06:13"
"31701","U31701","2014-09-30 15:06:13"
"31702","U31702","2014-09-30 15:06:13"
"31703","U31703","2014-09-30 15:06:13"
"31704","U31704","2014-09-30 15:06:13"
"31705","U31705","2014-09-30 15:06:13"
"31706","U31706","2014-09-30 15:06:13"
"31707","U31707","2014-09-30 15:06:13"
"31708","U31708","2014-09-30 15:06:13"
"31709","U31709","2014-09-30 15:06:13"
"31710","U31710","2014-09-30 15:06:13"
"31711","U31711","2014-09-30 15:06:13"
"31712","U31712","2014-09-30 15:06:13"
"31713","U31713","2014-09-30 15:06:13"
"31714","U31714","2014-09-30 15:06:13"
"31715","U31715","2014-09-30 15:06:13"
"31716","U31716","2014-09-30 15:06:13"
"31717","U31717","2014-09-30 15:06:13"
"31718","U31718","2014-09-30 15:06:13"
"31719","U31719","2014-09-30 15:06:13"
"31720","U31720","2014-09-30 15:06:13"
"31721","U31721","2014-09-30 15:06:13"
"31722","U31722","2014-09-30 15:06:13"
"31723","U31723","2014-09-30 15:06:13"
"31724","U31724","2014-09-30 15:06:13"
"31725","U31725","2014-09-30 15:06:13"
"31726","U31726","2014-09-30 15:06:13"
"31727","U31727","2014-09-30 15:06:13"
"31728","U31728","2014-09-30 15:06:13"
"31729","U31729","2014-09-30 15:06:13"
"31730","U31730","2014-09-30 15:06:13"
"31731","U31731","2014-09-30 15:06:13"
"31732","U31732","2014-09-30 15:06:13"
"31733","U31733","2014-09-30 15:06:13"
"31734","U31734","2014-09-30 15:06:13"
"31735","U31735","2014-09-30 15:06:13"
"31736","U31736","2014-09-30 15:06:13"
"31737","U31737","2014-09-30 15:06:13"
"31738","U31738","2014-09-30 15:06:13"
"31739","U31739","2014-09-30 15:06:13"
"31740","U31740","2014-09-30 15:06:13"
"31741","U31741","2014-09-30 15:06:13"
"31742","U31742","2014-09-30 15:06:13"
"31743","U31743","2014-09-30 15:06:13"
"31744","U31744","2014-09-30 15:06:13"
"31745","U31745","2014-09-30 15:06:13"
"31746","U31746","2014-09-30 15:06:13"
"31747","U31747","2014-09-30 15:06:13"
"31748","U31748","2014-09-30 15:06:13"
"31749","U31749","2014-09-30 15:06:13"
"31750","U31750","2014-09-30 15:06:13"
"31751","U31751","2014-09-30 15:06:13"
"31752","U31752","2014-09-30 15:06:13"
"31753","U31753","2014-09-30 15:06:13"
"31754","U31754","2014-09-30 15:06:13"
"31755","U31755","2014-09-30 15:06:13"
"31756","U31756","2014-09-30 15:06:13"
"31757","U31757","2014-09-30 15:06:13"
"31758","U31758","2014-09-30 15:06:13"
"31759","U31759","2014-09-30 15:06:13"
"31760","U31760","2014-09-30 15:06:13"
"31761","U31761","2014-09-30 15:06:13"
"31762","U31762","2014-09-30 15:06:13"
"31763","U31763","2014-09-30 15:06:13"
"31764","U31764","2014-09-30 15:06:13"
"31765","U31765","2014-09-30 15:06:13"
"31766","U31766","2014-09-30 15:06:13"
"31767","U31767","2014-09-30 15:06:13"
"31768","U31768","2014-09-30 15:06:13"
"31769","U31769","2014-09-30 15:06:13"
"31770","U31770","2014-09-30 15:06:13"
"31771","U31771","2014-09-30 15:06:13"
"31772","U31772","2014-09-30 15:06:13"
"31773","U31773","2014-09-30 15:06:13"
"31774","U31774","2014-09-30 15:06:13"
"31775","U31775","2014-09-30 15:06:13"
"31776","U31776","2014-09-30 15:06:13"
"31777","U31777","2014-09-30 15:06:13"
"31778","U31778","2014-09-30 15:06:13"
"31779","U31779","2014-09-30 15:06:13"
"31780","U31780","2014-09-30 15:06:13"
"31781","U31781","2014-09-30 15:06:13"
"31782","U31782","2014-09-30 15:06:13"
"31783","U31783","2014-09-30 15:06:13"
"31784","U31784","2014-09-30 15:06:13"
"31785","U31785","2014-09-30 15:06:13"
"31786","U31786","2014-09-30 15:06:13"
"31787","U31787","2014-09-30 15:06:13"
"31788","U31788","2014-09-30 15:06:13"
"31789","U31789","2014-09-30 15:06:13"
"31790","U31790","2014-09-30 15:06:13"
"31791","U31791","2014-09-30 15:06:13"
"31792","U31792","2014-09-30 15:06:13"
"31793","U31793","2014-09-30 15:06:13"
"31794","U31794","2014-09-30 15:06:13"
"31795","U31795","2014-09-30 15:06:13"
"31796","U31796","2014-09-30 15:06:13"
"31797","U31797","2014-09-30 15:06:13"
"31798","U31798","2014-09-30 15:06:13"
"31799","U31799","2014-09-30 15:06:13"
"31800","U31800","2014-09-30 15:06:13"
"31801","U31801","2014-09-30 15:06:13"
"31802","U31802","2014-09-30 15:06:13"
"31803","U31803","2014-09-30 15:06:13"
"31804","U31804","2014-09-30 15:06:13"
"31805","U31805","2014-09-30 15:06:13"
"31806","U31806","2014-09-30 15:06:13"
"31807","U31807","2014-09-30 15:06:13"
"31808","U31808","2014-09-30 15:06:13"
"31809","U31809","2014-09-30 15:06:13"
"31810","U31810","2014-09-30 15:06:13"
"31811","U31811","2014-09-30 15:06:13"
"31812","U31812","2014-09-30 15:06:13"
"31813","U31813","2014-09-30 15:06:13"
"31814","U31814","2014-09-30 15:06:13"
"31815","U31815","2014-09-30 15:06:13"
"31816","U31816","2014-09-30 15:06:13"
"31817","U31817","2014-09-30 15:06:13"
"31818","U31818","2014-09-30 15:06:13"
"31819","U31819","2014-09-30 15:06:13"
"31820","U31820","2014-09-30 15:06:13"
"31821","U31821","2014-09-30 15:06:13"
"31822","U31822","2014-09-30 15:06:13"
"31823","U31823","2014-09-30 15:06:13"
"31824","U31824","2014-09-30 15:06:13"
"31825","U31825","2014-09-30 15:06:13"
"31826","U31826","2014-09-30 15:06:13"
"31827","U31827","2014-09-30 15:06:13"
"31828","U31828","2014-09-30 15:06:13"
"31829","U31829","2014-09-30 15:06:13"
"31830","U31830","2014-09-30 15:06:13"
"31831","U31831","2014-09-30 15:06:13"
"31832","U31832","2014-09-30 15:06:13"
"31833","U31833","2014-09-30 15:06:13"
"31834","U31834","2014-09-30 15:06:13"
"31835","U31835","2014-09-30 15:06:13"
"31836","U31836","2014-09-30 15:06:13"
"31837","U31837","2014-09-30 15:06:13"
"31838","U31838","2014-09-30 15:06:13"
"31839","U31839","2014-09-30 15:06:13"
"31840","U31840","2014-09-30 15:06:13"
"31841","U31841","2014-09-30 15:06:13"
"31842","U31842","2014-09-30 15:06:13"
"31843","U31843","2014-09-30 15:06:13"
"31844","U31844","2014-09-30 15:06:13"
"31845","U31845","2014-09-30 15:06:13"
"31846","U31846","2014-09-30 15:06:13"
"31847","U31847","2014-09-30 15:06:13"
"31848","U31848","2014-09-30 15:06:13"
"31849","U31849","2014-09-30 15:06:13"
"31850","U31850","2014-09-30 15:06:13"
"31851","U31851","2014-09-30 15:06:13"
"31852","U31852","2014-09-30 15:06:13"
"31853","U31853","2014-09-30 15:06:13"
"31854","U31854","2014-09-30 15:06:13"
"31855","U31855","2014-09-30 15:06:13"
"31856","U31856","2014-09-30 15:06:13"
"31857","U31857","2014-09-30 15:06:13"
"31858","U31858","2014-09-30 15:06:13"
"31859","U31859","2014-09-30 15:06:13"
"31860","U31860","2014-09-30 15:06:13"
"31861","U31861","2014-09-30 15:06:13"
"31862","U31862","2014-09-30 15:06:13"
"31863","U31863","2014-09-30 15:06:13"
"31864","U31864","2014-09-30 15:06:13"
"31865","U31865","2014-09-30 15:06:13"
"31866","U31866","2014-09-30 15:06:13"
"31867","U31867","2014-09-30 15:06:13"
"31868","U31868","2014-09-30 15:06:13"
"31869","U31869","2014-09-30 15:06:13"
"31870","U31870","2014-09-30 15:06:13"
"31871","U31871","2014-09-30 15:06:13"
"31872","U31872","2014-09-30 15:06:13"
"31873","U31873","2014-09-30 15:06:13"
"31874","U31874","2014-09-30 15:06:13"
"31875","U31875","2014-09-30 15:06:13"
"31876","U31876","2014-09-30 15:06:13"
"31877","U31877","2014-09-30 15:06:13"
"31878","U31878","2014-09-30 15:06:13"
"31879","U31879","2014-09-30 15:06:13"
"31880","U31880","2014-09-30 15:06:13"
"31881","U31881","2014-09-30 15:06:13"
"31882","U31882","2014-09-30 15:06:13"
